subject_id,survey_id,image_url,data_description,galaxy_description,RA,DEC,redshift,n_class,p_smooth,p_featured,p_artifact,p_edgeon,p_notedgeon,p_spiral,p_notspiral,p_ring,p_lens,p_disturbed,p_irregular,p_other,p_merger,p_dustlane,p_clumpy,p_notclumpy
AHZ2000met,20076108,http://zoo-hst.s3.amazonaws.com/20076108.jpg,the COSMOS dataset in GZ: Hubble,featured,149.6285226,1.9760822,0.26,54,0.19100002199411392,0.7979999780654907,0.011,0.06721083904730026,0.358174204974972,0.2768686611288164,0.08130554384615556,0.103115,0.029174,0.0,0.020623002,0.16498402,0.08249201,0.103115,0.2649359826340678,0.5330639716491703
AHZ2000vri,20107213,http://zoo-hst.s3.amazonaws.com/20107213.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.6134734,2.4165367,0.19,45,0.07100001536309719,0.9039999842643738,0.025,0.02945082887019595,0.7665175087149032,0.70289655220203,0.06362095080187276,0.12066601,0.0,0.07250101,0.0,0.12066601,0.19316702,0.0,0.0235040000758171,0.8804959639825825
AHZ200028b,20007062,http://zoo-hst.s3.amazonaws.com/20007062.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.4917079,1.7726098,0.83,49,0.12299999594688416,0.8330000042915344,0.044,0.03649578630909135,0.6393520781842063,0.6208108779774696,0.01854120973382503,0.022932,0.0,0.045864,0.0,0.091728,0.068796,0.022932,0.02165800055843592,0.8113419851140975
AHZ2000h0g,20057088,http://zoo-hst.s3.amazonaws.com/20057088.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,150.4677273,2.063994,0.55,51,0.25,0.75,0.0,0.5003381374159455,0.015474374581701124,0.0,0.015474374581701124,0.020646,0.020646,0.0,0.0,0.020646,0.0,0.0,0.06224999763071537,0.6877499967813492
AHZ2001src,20191712,http://zoo-hst.s3.amazonaws.com/20191712.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.3935977,2.8716201,unknown,29,0.0,0.965999998152256,0.034,0.06637631613869047,0.7333383606141284,0.7333383606141284,0.0,0.035631,0.0,0.0,0.035631,0.035631,0.0,0.0,0.13813800618451832,0.8278619919677377
AHZ200058y,20016791,http://zoo-hst.s3.amazonaws.com/20016791.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,149.9210149,1.7530176,0.13,51,0.06300003081560135,0.8539999723434448,0.083,0.7118123778948958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045353,0.0,0.295306,0.020495999514400953,0.8335039823732373
AHZ20012pi,20130936,http://zoo-hst.s3.amazonaws.com/20130936.jpg,the COSMOS dataset in GZ: Hubble,featured,149.6509144,2.3575103,0.23,52,0.24500000476837158,0.7549999952316284,0.0,4.930716476276189E-4,0.492578558931867,0.06157231986648338,0.43100623906538366,0.65268004,0.041160002,0.0,0.0,7.3500007E-4,0.020580001,0.020580001,0.10192500340640542,0.6530750030755996
AHZ10002wh,12024917,http://zoo-hst.s3.amazonaws.com/12024917.jpg,the AEGIS dataset in GZ: Hubble,featured,214.5294169,52.6972704,0.14,130,0.06500001344829798,0.9269999861717224,0.008,0.4627228835790575,0.3665295788574823,0.21185409990034829,0.154675478957134,0.149175,0.0081,0.0162,0.0081,0.065475,0.041175,0.38610002,0.03244499965414405,0.89455496234417
AHZ20019ei,20152984,http://zoo-hst.s3.amazonaws.com/20152984.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.0349382,2.4681859,0.35,51,0.8880000002682209,0.10300000011920929,0.009,0.002121800036528707,0.00636540010958612,0.0,0.00636540010958612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02060000033080578,0.08240000132322312
AHZ2001phz,20043454,http://zoo-hst.s3.amazonaws.com/20043454.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.895409,1.8780594,0.14,27,0.03800000995397568,0.8849999904632568,0.077,0.10221086491885627,0.5791948944376943,0.5450223868280577,0.0341724989789602,0.0,0.12,0.04008,0.0,0.07992,0.0,0.0,0.11504999454021458,0.7699499959230423
AHZ2001257,20129138,http://zoo-hst.s3.amazonaws.com/20129138.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.6794565,2.4330335,0.33,47,0.1629999876022339,0.8370000123977661,0.0,0.07773303605079311,0.5646887577603963,0.5454893515749198,0.019199418807253732,0.06975,0.023157,0.0,0.0,0.06975,0.023157,0.092907004,0.0694709983848929,0.7675290077767372
AHZ2000s9r,20095536,http://zoo-hst.s3.amazonaws.com/20095536.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.9021352,2.157348,0.31,43,0.8870000038295984,0.08299999684095383,0.03,0.0,0.006888999475598345,0.0,0.006888999475598345,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08299999684095383
AHZ2001s3e,20162615,http://zoo-hst.s3.amazonaws.com/20162615.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,149.4788995,2.5218289,0.09,31,0.09999999403953552,0.8330000042915344,0.067,0.5551112139915586,0.13877780349788965,0.08326668540745447,0.05551112222633603,0.178488,0.035912003,0.035912003,0.0,0.107200004,0.035912003,0.143112,0.0,0.8330000042915344
AHZ2000mmt,20076999,http://zoo-hst.s3.amazonaws.com/20076999.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,149.4840474,2.0574813,0.33,41,0.17200002260506153,0.7979999780654907,0.03,0.6138790137505427,0.022924941752862527,0.0,0.022924941752862527,0.0,0.030679999,0.029264,0.0,0.0,0.088028,0.088028,0.0,0.7979999780654907
AHZ2001a0z,20154945,http://zoo-hst.s3.amazonaws.com/20154945.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,149.8737709,2.6205193,0.36,52,0.16800001077353954,0.8109999895095825,0.021,0.6412779740912196,0.016443024819633733,0.0,0.016443024819633733,0.0015029999,0.0,0.0,0.0,0.0,0.0,0.49949697,0.0,0.8109999895095825
AHZ10001of,12012587,http://zoo-hst.s3.amazonaws.com/12012587.jpg,the AEGIS dataset in GZ: Hubble,edge-on disk,214.3482996,52.5194314,0.30,132,0.1789999958127737,0.7960000038146973,0.025,0.5818761879550035,0.013089239528762309,0.0,0.013089239528762309,0.058709998,0.0,0.0,0.0,0.041895,0.0,0.184395,0.048556000778317454,0.7474440119323731
AHZ20017t9,20148028,http://zoo-hst.s3.amazonaws.com/20148028.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,150.1009286,2.5726922,0.30,49,0.23400002717971802,0.765999972820282,0.0,0.5867559583606727,0.0,0.0,0.0,0.020978,0.0,0.020978,0.020978,0.020978,0.0,0.531854,0.0,0.765999972820282
AHZ2000t42,20098368,http://zoo-hst.s3.amazonaws.com/20098368.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.815166,2.1490592,0.17,44,0.10000001091975719,0.8989999890327454,0.001,0.022125309533633408,0.7408164318447946,0.7408164318447946,0.0,0.05005,0.0,0.05005,0.0,0.025025,0.0,0.05005,0.050344000939786415,0.8486559947910308
AHZ400000r,90070001,http://zoo-hst.s3.amazonaws.com/90070001.jpg,the GEMS dataset in GZ: Hubble,edge-on disk,53.3000176,-28.0386656,0.22,119,0.10500001907348633,0.7649999856948853,0.13,0.5521831526076415,0.006706678190269788,0.0,0.006706678190269788,0.019786999,0.019786999,0.099777006,0.0,0.18103,0.029891001,0.069886,0.03442500072419641,0.7305749735713007
AHZ20009br,20029957,http://zoo-hst.s3.amazonaws.com/20029957.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.5394505,1.9236122,0.57,44,0.10700001567602158,0.8669999837875366,0.026,0.0,0.6855403427199142,0.6190429275147358,0.06649741520517832,0.026792001,0.026398,0.104804,0.052402,0.157206,0.026398,0.0,0.07629599815988541,0.7907039856276512
AHZ20003xt,20012835,http://zoo-hst.s3.amazonaws.com/20012835.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.2449472,1.7007519,0.26,43,0.8540000021457672,0.1459999978542328,0.0,0.003559771803885463,0.017756227569550514,0.0,0.017756227569550514,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.1459999978542328
AHZ2000vo7,20107058,http://zoo-hst.s3.amazonaws.com/20107058.jpg,the COSMOS dataset in GZ: Hubble,featured,150.6104521,2.4429283,0.11,44,0.18199998326599598,0.7950000166893005,0.023,0.017320014645495298,0.49209216451228416,0.31641526506646833,0.17567689944581583,0.17760001,0.044400003,0.0,0.0,0.1332,0.022200001,0.0666,0.1542300077867509,0.6407700089025496
AHZ2000nge,20079753,http://zoo-hst.s3.amazonaws.com/20079753.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.5911548,2.2469254,0.12,46,0.007000016164965928,0.9919999837875366,0.001,0.04428288031219478,0.9397810728585824,0.9397810728585824,0.0,0.14237998,0.02247,0.0,0.0,0.02247,0.0,0.02247,0.0,0.9919999837875366
AHZ2000b1o,20036005,http://zoo-hst.s3.amazonaws.com/20036005.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.3575941,1.8589659,0.54,42,0.02500002458691597,0.9509999752044678,0.024,0.0,0.8112476680653031,0.8112476680653031,0.0,0.075,0.0,0.025,0.0,0.075,0.0,0.025,0.09795299755942821,0.8530469918160435
AHZ2000vyh,20107994,http://zoo-hst.s3.amazonaws.com/20107994.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.6747264,2.2935877,0.23,49,0.023000009823590517,0.9729999899864197,0.004,0.023056638445458986,0.8308929035049054,0.6921337921853917,0.1387591113195137,0.249424,0.0,0.09956,0.04978,0.025152,0.04978,0.04978,0.09535399652487042,0.8776460007109641
AHZ2000w24,20108154,http://zoo-hst.s3.amazonaws.com/20108154.jpg,the COSMOS dataset in GZ: Hubble,featured,150.7142391,2.3138287,0.61,44,0.16699997335672379,0.7620000243186951,0.071,0.10916107522981726,0.4714829445273338,0.39887457848920377,0.07260837306377338,0.025641,0.025641,0.0,0.0,0.0,0.0,0.025641,0.0,0.7620000243186951
AHZ2000vwd,20107452,http://zoo-hst.s3.amazonaws.com/20107452.jpg,the COSMOS dataset in GZ: Hubble,featured,150.636824,2.4540819,0.43,47,0.22200001776218414,0.7559999823570251,0.022,0.20172018981598175,0.31952060259368714,0.31952060259368714,0.0,0.022737,0.0,0.022737,0.045474,0.0,0.068211,0.0,0.06652799808692933,0.6894719842700958
AHZ2001q93,20079047,http://zoo-hst.s3.amazonaws.com/20079047.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.6747245,2.2935854,unknown,33,0.06100001186132431,0.8479999899864197,0.091,0.02564900084156073,0.6675672291857223,0.5133591951056493,0.15420803408007305,0.29994297,0.066906,0.066906,0.033453,0.033453,0.066906,0.0,0.030527998325347916,0.8174719790248872
AHZ2000v9o,20105981,http://zoo-hst.s3.amazonaws.com/20105981.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.7461232,2.3430132,0.18,47,0.023000001907348633,0.9769999980926514,0.0,0.0673935645386668,0.8193639119360673,0.8193639119360673,0.0,0.022815002,0.022815002,0.06895201,0.06895201,0.13841102,0.11508901,0.06895201,0.06936700213569402,0.907633017794609
AHZ2000up3,20103813,http://zoo-hst.s3.amazonaws.com/20103813.jpg,the COSMOS dataset in GZ: Hubble,featured,149.5250274,2.2239174,0.14,48,0.15699998661875725,0.7860000133514404,0.057,0.15861481155046278,0.31770593771775313,0.22938368794118175,0.0883222497765714,0.09525,0.047625,0.0,0.0,0.166497,0.047625,0.023622,0.17999400474405292,0.6060060320320133
AHZ2001ajd,20156619,http://zoo-hst.s3.amazonaws.com/20156619.jpg,the COSMOS dataset in GZ: Hubble,featured,149.824642,2.4717689,0.10,42,0.17500001192092896,0.824999988079071,0.0,0.12001868753959716,0.44081630525889504,0.36058774589948234,0.08022856592808754,0.04897,0.0,0.0,0.0,0.04897,0.29298997,0.024485,0.1451999971151352,0.6797999909639358
AHZ20000c4,20001230,http://zoo-hst.s3.amazonaws.com/20001230.jpg,the COSMOS dataset in GZ: Hubble,featured,150.3216774,1.6130709,0.34,52,0.06300001963973045,0.8949999809265137,0.042,0.2977169409707333,0.4656598587495898,0.3539014882088098,0.11175836360190741,0.087696,0.065076,0.0,0.0,0.108576,0.0435,0.0435,0.04206499766319993,0.8529349899315832
AHZ2000387,20010702,http://zoo-hst.s3.amazonaws.com/20010702.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.2731803,1.7146759,0.17,43,0.05199998617172241,0.9480000138282776,0.0,0.022758780694710594,0.8525789007070002,0.7374807572423812,0.11509815616903465,0.41588,0.0,0.024166,0.0,0.121392,0.0,0.0,0.024648000868082054,0.923351991770744
AHZ200118i,20125575,http://zoo-hst.s3.amazonaws.com/20125575.jpg,the COSMOS dataset in GZ: Hubble,clumpy,149.8361006,2.4605843,0.05,54,0.07800000160932541,0.8429999947547913,0.079,0.0,0.01634492682836978,0.01634492682836978,0.0,0.0,0.0,0.02094,0.33853,0.147976,0.168916,0.02094,0.8236109932675362,0.019388999917045235
AHZ2001g9q,20175395,http://zoo-hst.s3.amazonaws.com/20175395.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,150.090467,2.7574441,0.17,48,0.11399999260902405,0.8420000076293945,0.044,0.6905309322869565,0.0,0.0,0.0,0.046233002,0.0,0.046233002,0.02335,0.02335,0.0,0.327834,0.02189200065004826,0.8201079881591795
AHZ20010xy,20124583,http://zoo-hst.s3.amazonaws.com/20124583.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,149.9294789,2.3042801,0.11,42,0.07500002346932888,0.8999999761581421,0.025,0.7644876941351794,0.022832278200516747,0.0,0.022832278200516747,0.0768,0.0,0.0,0.0,0.0,0.025600001,0.1536,0.025200000110268572,0.8747999794006347
AHZ100059a,13041622,http://zoo-hst.s3.amazonaws.com/13041622.jpg,the AEGIS dataset in GZ: Hubble,spiral,215.3009848,53.1060909,0.20,138,0.16400000639259815,0.8059999942779541,0.03,0.03033540291560273,0.5530377267333202,0.48058979428848597,0.07244794068573855,0.277133,0.053875,0.0077579995,0.0,0.061633002,0.0,0.031031998,0.08221199787902833,0.7237879963989258
AHZ2000xn2,20113511,http://zoo-hst.s3.amazonaws.com/20113511.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.3754038,2.4416898,0.34,49,0.17299999902024865,0.8240000009536743,0.003,0.10713426313376609,0.5541883468564988,0.5181661056321143,0.03602224122438444,0.0,0.0,0.02171,0.0,0.02171,0.04329,0.04329,0.02142400046682358,0.8025759820690155
AHZ2000vry,20107234,http://zoo-hst.s3.amazonaws.com/20107234.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.6285029,2.414773,0.19,50,0.09000000357627869,0.8379999995231628,0.072,0.021641754591537644,0.5478781277583761,0.5100745338080643,0.037803589868301596,0.027864002,0.0,0.097008005,0.024424002,0.09769601,0.097008005,0.0,0.15838199621367455,0.6796179908223152
AHZ20018d6,20149869,http://zoo-hst.s3.amazonaws.com/20149869.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,150.1316354,2.501975,0.23,48,0.15400001592934132,0.8159999847412109,0.03,0.6478778571024175,0.0,0.0,0.0,0.0,0.0,0.022750001,0.0,0.0,0.0,0.43225,0.02203200015950202,0.7939679769821169
AHZ2001emh,20169619,http://zoo-hst.s3.amazonaws.com/20169619.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.4906709,2.6284873,0.34,47,0.8629999980330467,0.02199999988079071,0.115,0.0,4.839999947547913E-4,0.0,4.839999947547913E-4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.02199999988079071
AHZ2001mva,20198254,http://zoo-hst.s3.amazonaws.com/20198254.jpg,the COSMOS dataset in GZ: Hubble,featured,149.805297,2.8549177,0.22,44,0.12300002574920654,0.8769999742507935,0.0,0.08537331508703185,0.6837556397488606,0.3842706535628949,0.2994849658084596,0.31696498,0.07292999,0.0,0.0,0.146421,0.0,0.024123,0.0,0.8769999742507935
AHZ2000gdt,20054887,http://zoo-hst.s3.amazonaws.com/20054887.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,150.5746352,1.9883337,0.37,46,0.1699999908450991,0.828000009059906,0.002,0.6264256559263814,0.03927642351008973,0.0,0.03927642351008973,0.0,0.0,0.0,0.0,0.047357,0.0,0.023643002,0.024011999571800224,0.8039880218262674
AHZ2001bmy,20160248,http://zoo-hst.s3.amazonaws.com/20160248.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.5618704,2.4941916,0.48,40,0.8690000027418137,0.10499999672174454,0.026,0.0,0.005512499655783182,0.0,0.005512499655783182,0.054684,0.0,0.0,0.0,0.13519101,0.027125,0.0,0.05249999836087227,0.05249999836087227
AHZ200139s,20132785,http://zoo-hst.s3.amazonaws.com/20132785.jpg,the COSMOS dataset in GZ: Hubble,featured,149.5387746,2.3816987,0.09,51,0.25,0.75,0.0,0.015431624229267249,0.5166933724347351,0.30381570274524566,0.21287766968948946,0.081536,0.081536,0.0,0.0,0.061152004,0.0,0.0,0.040500001050531864,0.7094999849796295
AHZ2001ivf,20184086,http://zoo-hst.s3.amazonaws.com/20184086.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.7741711,2.674169,1.11,51,0.8570000007748604,0.10599999874830246,0.037,0.0,0.008988799921655653,0.0,0.008988799921655653,0.044022,0.0,0.021978,0.0,0.0,0.0,0.0,0.021200000065565106,0.08480000026226042
AHZ200191s,20151962,http://zoo-hst.s3.amazonaws.com/20151962.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.9739726,2.5715107,0.29,52,0.06599999265745282,0.9300000071525574,0.004,0.01963323042958662,0.7656959940678263,0.7258798129645561,0.03981619251302965,0.064602,0.043068003,0.021534001,0.0,0.064602,0.0,0.0,0.08556000082433224,0.8444399993991851
AHZ2000kew,20068791,http://zoo-hst.s3.amazonaws.com/20068791.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.0249203,2.0393794,0.31,42,0.17899998277425766,0.7950000166893005,0.026,0.02016539074088238,0.4487971774372466,0.4487971774372466,0.0,0.026312001,0.0,0.078935996,0.078935996,0.0,0.0,0.0,0.2051099935019014,0.5898899994945523
AHZ2001qj1,20092778,http://zoo-hst.s3.amazonaws.com/20092778.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.0350105,2.2567939,0.37,36,0.8640000000596046,0.10000000149011612,0.036,0.0,0.010000000298023226,0.0,0.010000000298023226,0.0,0.0,0.0,0.03441,0.03441,0.24118,0.0,0.0,0.10000000149011612
AHZ2001693,20142912,http://zoo-hst.s3.amazonaws.com/20142912.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.3298768,2.5945123,0.50,45,0.8569999970495701,0.11900000274181366,0.024,0.0,0.00849660072915556,0.0,0.00849660072915556,0.048691,0.0,0.0,0.0,0.0,0.0,0.024309,0.04760000180602075,0.07140000448226935
AHZ2000iyr,20063762,http://zoo-hst.s3.amazonaws.com/20063762.jpg,the COSMOS dataset in GZ: Hubble,featured,150.1985103,2.0684781,0.19,49,0.16700002364814281,0.8119999766349792,0.021,0.08452789361088467,0.3381115744435387,0.15215020446898836,0.18596136997455032,0.042498,0.021249,0.042498,0.0,0.042498,0.46826503,0.169992,0.29150798948240286,0.5204919629530913
AHZ2001pmi,20050875,http://zoo-hst.s3.amazonaws.com/20050875.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,149.4748039,1.9582543,0.10,38,0.07099997252225876,0.8960000276565552,0.033,0.743733614425783,0.029378249558410126,0.0,0.029378249558410126,0.034038,0.0,0.0,0.0,0.034038,0.0,0.48037502,0.03315200145053865,0.8628480262060165
AHZ20000at,20001100,http://zoo-hst.s3.amazonaws.com/20001100.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.3454488,1.6218259,0.23,38,0.026999972760677338,0.9470000267028809,0.026,0.02511065419118998,0.8716983997249411,0.8716983997249411,0.0,0.0,0.027,0.108,0.0,0.027,0.108,0.0,0.0,0.9470000267028809
AHZ2001emb,20169611,http://zoo-hst.s3.amazonaws.com/20169611.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,150.5181927,2.6305789,0.35,48,0.25,0.75,0.0,0.5287106307077405,0.016914375222455702,0.0,0.016914375222455702,0.0228,0.0,0.0,0.0,0.0228,0.0,0.0684,0.02249999949708581,0.7275000214576721
AHZ20015tj,20141128,http://zoo-hst.s3.amazonaws.com/20141128.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.5136007,2.4612112,0.44,44,0.8520000020507723,0.1459999978542328,0.002,0.007098227882832526,0.014217771490603453,0.003554442872650863,0.01066332861795259,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1459999978542328
AHZ2000o4h,20082126,http://zoo-hst.s3.amazonaws.com/20082126.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.4849046,2.2674439,0.22,49,0.869999997317791,0.1080000028014183,0.022,0.0,0.006998400641155262,0.0,0.006998400641155262,0.0,0.0,0.044400003,0.0,0.0666,0.088800006,0.0,0.0432000017642975,0.0648000042557717
AHZ2001rbj,20128176,http://zoo-hst.s3.amazonaws.com/20128176.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.7732483,2.3382955,0.34,32,0.03099997714161873,0.9380000233650208,0.031,0.028105737831606574,0.823583298329136,0.823583298329136,0.0,0.0,0.031098,0.062634,0.0,0.093732,0.250098,0.0,0.030016002173364198,0.9079840176973342
AHZ20007q8,20025016,http://zoo-hst.s3.amazonaws.com/20025016.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.4907241,1.7403762,0.30,42,0.16699999570846558,0.8330000042915344,0.0,0.04122394326282392,0.5929905917357792,0.5929905917357792,0.0,0.047619004,0.023881001,0.023881001,0.0,0.047619004,0.0,0.0,0.07163800280195476,0.7613619828705787
AHZ2001mso,20197933,http://zoo-hst.s3.amazonaws.com/20197933.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.7648649,2.8070899,0.31,50,0.06700001854915172,0.9319999814033508,0.001,0.005502732816293018,0.7806019082654894,0.7806019082654894,0.0,0.13282101,0.0,0.0,0.0,0.066079,0.0,0.0221,0.08853999712228777,0.8434599565052991
AHZ20004r7,20015354,http://zoo-hst.s3.amazonaws.com/20015354.jpg,the COSMOS dataset in GZ: Hubble,featured,150.1708873,1.6908934,0.23,48,0.18199998512864113,0.7720000147819519,0.046,0.0,0.4255325843386153,0.3927665660106935,0.032766008816527345,0.0,0.0,0.023157,0.0,0.16265701,0.046593003,0.046593003,0.22079201453495045,0.5512080002470015
AHZ2000lkn,20073360,http://zoo-hst.s3.amazonaws.com/20073360.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.6450186,2.1017892,0.27,43,0.0,0.974999999627471,0.025,0.04848187405636534,0.902143125217203,0.829069558745482,0.07307359335768113,0.23064399,0.051448,0.0,0.0,0.076735996,0.0,0.076735996,0.0,0.974999999627471
AHZ2000hie,20058827,http://zoo-hst.s3.amazonaws.com/20058827.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,150.3952119,2.0081321,unknown,49,0.04399997787550092,0.9520000219345093,0.004,0.8854590470741124,0.0,0.0,0.0,0.022160998,0.022160998,0.0,0.0,0.0,0.0,0.22241099,0.02189600054705143,0.9301040196142196
AHZ2001pvk,20061660,http://zoo-hst.s3.amazonaws.com/20061660.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,150.3952119,2.0081323,0.40,26,0.16699997708201408,0.7900000214576721,0.043,0.5910227487715257,0.03307730140627325,0.0,0.03307730140627325,0.0,0.0,0.0435,0.0,0.0435,0.0,0.087,0.0,0.7900000214576721
AHZ2001n2w,20199100,http://zoo-hst.s3.amazonaws.com/20199100.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.5767751,2.8320153,0.32,45,0.023000001907348633,0.9769999980926514,0.0,0.04541076273720656,0.7955292504748827,0.7955292504748827,0.0,0.02325,0.0,0.02325,0.0,0.02325,0.02325,0.0,0.11626300245177745,0.8607369810824395
